,Order Number,SmartPartNumber,EndOfPourTimeStamp,Line,Blend,Type,Height,Construction,Color,Thickness,Outside Skin,Outside Treatment,Outside Grooving,Inside Skin,Inside Grooving,Length,End Stiles,Backer Stile Placement,weekday,year,month,hour,time
143,H000798564-1,I24LW-61NN-7V-1000ST-NNNNN-NXN,2020-12-11 23:00:00,1,25,I,24,L,W,6,1,N,N,7,V,1000,S,T,4,2020,12,23,23:00:00
144,H000798564-1,T24LW-61NN-7V-1000ST-NNNNN-NXN,2020-12-11 23:00:00,1,25,T,24,L,W,6,1,N,N,7,V,1000,S,T,4,2020,12,23,23:00:00
145,H000794501-1,B24LD-71HN-7V-1200NS-NNNNN-NXL,2020-12-12 01:15:00,1,25,B,24,L,D,7,1,H,N,7,V,1200,N,S,5,2020,12,1,01:15:00
146,H000794501-1,I24LD-71HN-7V-1200NS-NNNNN-NXN,2020-12-12 01:15:00,1,25,I,24,L,D,7,1,H,N,7,V,1200,N,S,5,2020,12,1,01:15:00
147,H000794501-1,I24LD-71HN-7V-1200NS-NNNNN-NXN,2020-12-12 01:15:00,1,25,I,24,L,D,7,1,H,N,7,V,1200,N,S,5,2020,12,1,01:15:00
148,H000794501-1,I24LD-71NN-7V-1200NL-03C00-N4N,2020-12-12 01:15:00,1,25,I,24,L,D,7,1,N,N,7,V,1200,N,L,5,2020,12,1,01:15:00
149,H000794501-1,T24LD-71HN-7V-1200NS-NNNNN-NXN,2020-12-12 01:00:00,1,25,T,24,L,D,7,1,H,N,7,V,1200,N,S,5,2020,12,1,01:00:00
150,H000797939-1,B24LK-71NN-7V-1802NJ-NNNNN-NXL,2020-12-14 06:45:00,2,25,B,24,L,K,7,1,N,N,7,V,1802,N,J,0,2020,12,6,06:45:00
151,H000797939-1,I24LK-71NN-7V-1802NJ-01B04-NBN,2020-12-14 06:45:00,2,25,I,24,L,K,7,1,N,N,7,V,1802,N,J,0,2020,12,6,06:45:00
152,H000797939-1,I24LK-71NN-7V-1802NJ-01B04-NBN,2020-12-14 06:45:00,2,25,I,24,L,K,7,1,N,N,7,V,1802,N,J,0,2020,12,6,06:45:00
153,H000797939-1,T24LK-71NN-7V-1802NJ-01B04-NBN,2020-12-14 06:45:00,2,25,T,24,L,K,7,1,N,N,7,V,1802,N,J,0,2020,12,6,06:45:00
154,H000795108-1,B24LG-61NN-7V-1600NS-NNNNN-NXL,2020-12-14 06:45:00,2,25,B,24,L,G,6,1,N,N,7,V,1600,N,S,0,2020,12,6,06:45:00
155,H000795108-1,I24LG-61NN-7V-1600NS-NNNNN-NXN,2020-12-14 06:45:00,2,25,I,24,L,G,6,1,N,N,7,V,1600,N,S,0,2020,12,6,06:45:00
156,H000795108-1,I24LG-61NN-7V-1600NS-NNNNN-NXN,2020-12-14 06:45:00,2,25,I,24,L,G,6,1,N,N,7,V,1600,N,S,0,2020,12,6,06:45:00
157,H000795108-1,T24LG-61NN-7V-1600NS-NNNNN-NXN,2020-12-14 06:45:00,2,25,T,24,L,G,6,1,N,N,7,V,1600,N,S,0,2020,12,6,06:45:00
158,H000795896-1,B24LQ-78CN-7V-1802ND-NNNNN-NXL,2020-12-12 20:30:00,1,25,B,24,L,Q,7,8,C,N,7,V,1802,N,D,5,2020,12,20,20:30:00
159,H000795896-1,I24LQ-78CN-7V-1802ND-NNNNN-NXN,2020-12-12 19:00:00,1,25,I,24,L,Q,7,8,C,N,7,V,1802,N,D,5,2020,12,19,19:00:00
160,H000795896-1,I24LQ-78CN-7V-1802ND-NNNNN-NXN,2020-12-12 19:15:00,1,25,I,24,L,Q,7,8,C,N,7,V,1802,N,D,5,2020,12,19,19:15:00
161,H000795896-1,I24LQ-78CN-7V-1802ND-NNNNN-NXN,2020-12-12 19:00:00,1,25,I,24,L,Q,7,8,C,N,7,V,1802,N,D,5,2020,12,19,19:00:00
162,H000795896-1,T24LQ-78NN-7V-1802NM-04C00-R4A,2020-12-12 19:15:00,1,25,T,24,L,Q,7,8,N,N,7,V,1802,N,M,5,2020,12,19,19:15:00
163,H000795840-1,B24LK-71NV-7V-2402DD-NNNNN-NXP,2020-12-12 19:45:00,1,25,B,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
164,H000795840-1,I24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
165,H000795840-1,I24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
166,H000795840-1,I24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
167,H000795840-1,I24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
168,H000795840-1,I24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
169,H000795840-1,I24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
170,H000795840-1,T24LK-71NV-7V-2402DD-NNNNN-NXK,2020-12-12 19:45:00,1,25,T,24,L,K,7,1,N,V,7,V,2402,D,D,5,2020,12,19,19:45:00
171,H000796564-2,B24LW-71NV-7V-2402DD-NNNNN-NXP,2020-12-14 08:45:00,1,25,B,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:45:00
172,H000796564-2,I24LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 08:30:00,1,25,I,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:30:00
173,H000796564-2,I24LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 08:15:00,1,25,I,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:15:00
174,H000796564-2,I24LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 08:15:00,1,25,I,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:15:00
175,H000796564-2,I24LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 08:15:00,1,25,I,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:15:00
176,H000796564-2,I24LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 08:15:00,1,25,I,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:15:00
177,H000796564-2,I21LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 15:30:00,1,25,I,21,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,15,15:30:00
178,H000796564-2,I21LW-71NV-7V-2402DD-NNNNN-NXK,2020-12-14 15:30:00,1,25,I,21,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,15,15:30:00
179,H000796564-2,T24LW-71NV-7V-2402DD-NNNNN-NXM,2020-12-14 08:00:00,1,25,T,24,L,W,7,1,N,V,7,V,2402,D,D,0,2020,12,8,08:00:00
180,H000798435-2,Z24LK-71NN-7V-2402DZ-NNNNN-NXX,2020-12-10 06:30:00,1,25,Z,24,L,K,7,1,N,N,7,V,2402,D,Z,3,2020,12,6,06:30:00
181,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 06:45:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:45:00
182,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:45:00
183,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:45:00
184,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:45:00
185,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:45:00
186,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:45:00
187,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
188,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 06:30:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
189,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 06:30:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
190,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
191,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
192,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
193,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
194,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
195,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 06:30:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
196,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 06:30:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
197,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 06:30:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:30:00
198,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
199,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
200,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
201,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
202,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
203,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
204,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 06:15:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
205,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 06:15:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
206,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
207,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
208,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
209,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
210,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
211,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 06:15:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:15:00
212,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 06:00:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
213,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 06:00:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
214,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
215,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
216,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
217,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
218,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
219,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
220,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 06:00:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
221,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 06:00:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
222,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
223,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 06:00:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,6,06:00:00
224,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
225,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
226,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
227,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
228,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 05:45:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
229,H000797676-1,B24LK-71NV-7V-1400DD-NNNNN-NXL,2020-12-19 05:45:00,2,25,B,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
230,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
231,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
232,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
233,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
234,H000797676-1,I24LK-71NV-7V-1400DD-NNNNN-NXN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
235,H000797676-1,I24LK-71NV-7V-1400DD-04C00-NFN,2020-12-19 05:45:00,2,25,I,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
236,H000797676-1,T24LK-71NV-7V-1400DD-NNNNN-NXT,2020-12-19 05:45:00,2,25,T,24,L,K,7,1,N,V,7,V,1400,D,D,5,2020,12,5,05:45:00
237,H000797676-3,B24LK-71NV-7V-2000DD-NNNNN-NXL,2020-12-18 21:45:00,1,25,B,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:45:00
238,H000797676-3,I24LK-71NV-7V-2000DD-NNNNN-NXN,2020-12-18 21:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:45:00
239,H000797676-3,I24LK-71NV-7V-2000DD-NNNNN-NXN,2020-12-18 21:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:45:00
240,H000797676-3,I24LK-71NV-7V-2000DD-NNNNN-NXN,2020-12-18 21:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:45:00
241,H000797676-3,I24LK-71NV-7V-2000DD-NNNNN-NXN,2020-12-18 21:45:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:45:00
242,H000797676-3,I24LK-71NV-7V-2000DD-NNNNN-NXN,2020-12-18 21:30:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:30:00
243,H000797676-3,I24LK-71NV-7V-2000DD-NNNNN-NXN,2020-12-18 21:30:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:30:00
244,H000797676-3,I24LK-71NV-7V-2000DD-06C00-NFN,2020-12-18 21:30:00,1,25,I,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:30:00
245,H000797676-3,T24LK-71NV-7V-2000DD-NNNNN-NXT,2020-12-18 21:30:00,1,25,T,24,L,K,7,1,N,V,7,V,2000,D,D,4,2020,12,21,21:30:00
246,H000798668-1,B21LG-61GN-7V-1000NS-NNNNN-NXL,2020-12-16 15:45:00,1,25,B,21,L,G,6,1,G,N,7,V,1000,N,S,2,2020,12,15,15:45:00
247,H000798668-1,I18LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-17 05:30:00,1,25,I,18,L,G,6,1,G,N,7,V,1000,N,S,3,2020,12,5,05:30:00
248,H000798668-1,I18LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-17 05:30:00,1,25,I,18,L,G,6,1,G,N,7,V,1000,N,S,3,2020,12,5,05:30:00
249,H000798668-1,I18LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-17 05:30:00,1,25,I,18,L,G,6,1,G,N,7,V,1000,N,S,3,2020,12,5,05:30:00
250,H000798668-1,T21LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-16 15:45:00,1,25,T,21,L,G,6,1,G,N,7,V,1000,N,S,2,2020,12,15,15:45:00
251,H000798668-1,B21LG-61GN-7V-1000NS-NNNNN-NXL,2020-12-16 15:45:00,1,25,B,21,L,G,6,1,G,N,7,V,1000,N,S,2,2020,12,15,15:45:00
252,H000798668-1,I18LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-17 05:30:00,1,25,I,18,L,G,6,1,G,N,7,V,1000,N,S,3,2020,12,5,05:30:00
253,H000798668-1,I18LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-17 05:15:00,1,25,I,18,L,G,6,1,G,N,7,V,1000,N,S,3,2020,12,5,05:15:00
254,H000798668-1,I18LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-17 05:15:00,1,25,I,18,L,G,6,1,G,N,7,V,1000,N,S,3,2020,12,5,05:15:00
255,H000798668-1,T21LG-61GN-7V-1000NS-NNNNN-NXN,2020-12-16 15:45:00,1,25,T,21,L,G,6,1,G,N,7,V,1000,N,S,2,2020,12,15,15:45:00
256,H000793219-4,B24LB-71NN-7V-1002DD-NNNNN-NXL,2020-12-22 06:30:00,1,25,B,24,L,B,7,1,N,N,7,V,1002,D,D,1,2020,12,6,06:30:00
257,H000793219-4,I24LB-71NN-7V-1002DD-NNNNN-NXN,2020-12-22 06:30:00,1,25,I,24,L,B,7,1,N,N,7,V,1002,D,D,1,2020,12,6,06:30:00
258,H000793219-4,I24LB-71NN-7V-1002DD-NNNNN-NXN,2020-12-22 06:30:00,1,25,I,24,L,B,7,1,N,N,7,V,1002,D,D,1,2020,12,6,06:30:00
259,H000793219-4,I24LB-71NN-7V-1002DD-NNNNN-NXN,2020-12-22 06:30:00,1,25,I,24,L,B,7,1,N,N,7,V,1002,D,D,1,2020,12,6,06:30:00
260,H000793219-4,T24LB-71NN-7V-1002DB-NNNNN-NXN,2020-12-22 06:30:00,1,25,T,24,L,B,7,1,N,N,7,V,1002,D,B,1,2020,12,6,06:30:00
261,H000798771-2,B24LH-71NV-7V-0900NS-NNNNN-NXL,2020-12-17 23:45:00,1,25,B,24,L,H,7,1,N,V,7,V,0900,N,S,3,2020,12,23,23:45:00
262,H000798771-2,I21LH-71NV-7V-0900NS-NNNNN-NXN,2020-12-18 05:15:00,1,25,I,21,L,H,7,1,N,V,7,V,0900,N,S,4,2020,12,5,05:15:00
263,H000798771-2,I21LH-71NV-7V-0900NS-NNNNN-NXN,2020-12-18 05:15:00,1,25,I,21,L,H,7,1,N,V,7,V,0900,N,S,4,2020,12,5,05:15:00
264,H000798771-2,I21LH-71NV-7V-0900NS-NNNNN-NXN,2020-12-18 05:00:00,1,25,I,21,L,H,7,1,N,V,7,V,0900,N,S,4,2020,12,5,05:00:00
265,H000798771-2,T21LH-71NV-7V-0900NS-NNNNN-NXN,2020-12-18 05:00:00,1,25,T,21,L,H,7,1,N,V,7,V,0900,N,S,4,2020,12,5,05:00:00
266,H000794982-2,B24LQ-61NN-7V-0900NT-NNNNN-NXL,2020-12-22 09:45:00,2,25,B,24,L,Q,6,1,N,N,7,V,0900,N,T,1,2020,12,9,09:45:00
267,H000794982-2,I24LQ-61NN-7V-0900NT-NNNNN-NXN,2020-12-22 09:45:00,2,25,I,24,L,Q,6,1,N,N,7,V,0900,N,T,1,2020,12,9,09:45:00
268,H000794982-2,I24LQ-61NN-7V-0900NT-NNNNN-NXN,2020-12-22 09:30:00,2,25,I,24,L,Q,6,1,N,N,7,V,0900,N,T,1,2020,12,9,09:30:00
269,H000794982-2,T24LQ-61NN-7V-0900NT-02C00-N4N,2020-12-22 09:30:00,2,25,T,24,L,Q,6,1,N,N,7,V,0900,N,T,1,2020,12,9,09:30:00
270,H000797181-1,B24L2-71NV-7V-1602SS-NNNNN-NXL,2020-12-18 00:30:00,1,25,B,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
271,H000797181-1,I24L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-18 00:30:00,1,25,I,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
272,H000797181-1,I24L2-71NV-7V-1602SS-04C00-NFN,2020-12-18 00:30:00,1,25,I,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
273,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
274,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
275,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
276,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
277,H000797181-1,T24L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-18 00:30:00,1,25,T,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
278,H000797181-1,B24L2-71NV-7V-1602SS-NNNNN-NXL,2020-12-18 00:30:00,1,25,B,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
279,H000797181-1,I24L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-18 00:30:00,1,25,I,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
280,H000797181-1,I24L2-71NV-7V-1602SS-04C00-NFN,2020-12-18 00:30:00,1,25,I,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:30:00
281,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
282,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
283,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
284,H000797181-1,I21L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-17 15:15:00,2,25,I,21,L,2,7,1,N,V,7,V,1602,S,S,3,2020,12,15,15:15:00
285,H000797181-1,T24L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-18 00:15:00,1,25,T,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:15:00
286,H000797181-1,B24L2-71NV-7V-1602SS-NNNNN-NXL,2020-12-18 00:15:00,1,25,B,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:15:00
287,H000797181-1,I24L2-71NV-7V-1602SS-NNNNN-NXN,2020-12-18 00:15:00,1,25,I,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:15:00
288,H000797181-1,I24L2-71NV-7V-1602SS-04C00-NFN,2020-12-18 00:15:00,1,25,I,24,L,2,7,1,N,V,7,V,1602,S,S,4,2020,12,0,00:15:00
